start_station_name,end_station_name,date,avgTemp,bike_rides_daily,season,value
W 70 St & Amsterdam Ave,W 59 St & 10 Ave,2022-05-14,17.9,79812.0,spring,3
W 70 St & Amsterdam Ave,W 59 St & 10 Ave,2022-05-30,23.3,100732.0,spring,6
W 70 St & Amsterdam Ave,W 59 St & 10 Ave,2022-06-24,21.9,124257.0,summer,5
W 70 St & Amsterdam Ave,W 59 St & 10 Ave,2022-07-05,25.9,88946.0,summer,5
W 70 St & Amsterdam Ave,W 59 St & 10 Ave,2022-07-27,25.5,125081.0,summer,6
W 70 St & Amsterdam Ave,W 59 St & 10 Ave,2022-08-03,27.6,124946.0,summer,4
W 70 St & Amsterdam Ave,W 59 St & 10 Ave,2022-08-08,30.3,104188.0,summer,6
W 70 St & Amsterdam Ave,W 59 St & 10 Ave,2022-08-15,24.3,111846.0,summer,3
W 70 St & Amsterdam Ave,W 59 St & 10 Ave,2022-08-16,23.6,122538.0,summer,4
W 70 St & Amsterdam Ave,W 59 St & 10 Ave,2022-09-05,25.8,93932.0,summer,11
W 70 St & Amsterdam Ave,W 59 St & 10 Ave,2022-10-16,16.1,101163.0,fall,3
W 70 St & Amsterdam Ave,W 59 St & 10 Ave,2022-10-17,16.6,88784.0,fall,5
W 70 St & Amsterdam Ave,W 59 St & 10 Ave,2022-11-28,12.2,73068.0,fall,6
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-01-02,11.4,43009.0,winter,7
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-01-18,1.8,42935.0,winter,6
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-01-20,5.1,33928.0,winter,4
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-01-21,-6.0,33598.0,winter,4
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-01-24,-0.2,41488.0,winter,3
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-02-17,11.6,67432.0,winter,3
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-03-05,3.1,51358.0,winter,4
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-03-20,14.3,65417.0,winter,3
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-03-21,10.4,73209.0,winter,3
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-05-11,16.1,107079.0,spring,5
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-06-09,24.4,115009.0,summer,3
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-06-11,21.8,115603.0,summer,3
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-07-14,26.6,120450.0,summer,4
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-07-30,26.7,123256.0,summer,8
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-09-13,24.7,122436.0,summer,4
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-09-16,19.6,131682.0,summer,5
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-09-17,20.8,130502.0,summer,4
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-09-28,17.2,123677.0,summer,3
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-10-23,14.7,66604.0,fall,4
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-11-26,9.3,59617.0,fall,5
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-12-17,5.0,59369.0,winter,4
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-12-19,1.7,54328.0,winter,4
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-12-21,1.0,59180.0,winter,5
W 70 St & Amsterdam Ave,W 63 St & Broadway,2022-12-29,6.4,51674.0,winter,4
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-02-05,-2.8,29638.0,winter,9
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-02-10,6.3,61937.0,winter,5
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-02-23,14.4,66325.0,winter,3
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-03-11,7.2,69316.0,winter,6
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-03-19,13.1,77861.0,winter,7
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-04-15,15.7,99636.0,winter,8
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-04-21,10.6,77520.0,winter,5
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-05-14,17.9,79812.0,spring,8
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-05-15,18.8,108477.0,spring,8
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-05-31,28.3,100360.0,spring,10
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-06-01,17.8,88070.0,summer,11
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-06-04,21.9,127507.0,summer,6
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-06-18,21.7,108577.0,summer,6
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-07-30,26.7,123256.0,summer,6
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-09-01,25.9,121537.0,summer,9
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-09-04,25.3,99471.0,summer,9
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-09-14,22.9,135072.0,summer,6
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-09-21,22.0,133613.0,summer,4
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-11-12,19.7,113802.0,fall,12
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-12-02,3.4,74951.0,winter,11
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-12-10,2.2,63441.0,winter,12
W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,2022-12-12,1.6,59960.0,winter,3
W 70 St & Amsterdam Ave,W 67 St & Broadway,2022-04-04,7.6,68902.0,winter,3
W 70 St & Amsterdam Ave,W 67 St & Broadway,2022-04-30,12.9,101537.0,winter,5
W 70 St & Amsterdam Ave,W 67 St & Broadway,2022-07-02,28.7,88943.0,summer,4
W 70 St & Amsterdam Ave,W 67 St & Broadway,2022-07-07,24.2,114752.0,summer,5
W 70 St & Amsterdam Ave,W 67 St & Broadway,2022-08-24,26.9,122883.0,summer,5
W 70 St & Amsterdam Ave,W 67 St & Broadway,2022-09-19,25.6,102898.0,summer,4
W 70 St & Amsterdam Ave,W 67 St & Broadway,2022-10-08,13.9,100747.0,fall,5
W 70 St & Amsterdam Ave,W 67 St & Broadway,2022-10-15,16.2,118062.0,fall,4
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-03-11,7.2,69316.0,winter,4
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-03-20,14.3,65417.0,winter,6
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-03-27,5.9,45625.0,winter,3
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-04-02,7.2,73254.0,winter,10
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-04-24,12.8,83406.0,winter,5
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-04-29,10.4,87089.0,winter,3
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-05-15,18.8,108477.0,spring,9
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-06-01,17.8,88070.0,summer,4
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-07-11,24.0,111362.0,summer,7
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-07-13,28.9,120853.0,summer,9
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-07-15,26.1,119355.0,summer,10
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-08-05,29.3,114401.0,summer,4
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-08-12,25.6,122804.0,summer,7
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-08-17,23.6,120504.0,summer,8
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-08-22,24.5,85908.0,summer,3
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-09-03,22.8,107735.0,summer,5
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-09-14,22.9,135072.0,summer,10
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-09-18,23.4,116749.0,summer,13
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-09-28,17.2,123677.0,summer,7
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-10-03,11.5,49566.0,fall,3
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-10-14,15.7,114921.0,fall,6
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-10-23,14.7,66604.0,fall,5
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-10-25,16.9,98171.0,fall,8
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-10-29,10.8,105008.0,fall,7
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-11-29,5.4,75411.0,fall,3
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-12-02,3.4,74951.0,winter,11
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-12-09,5.3,76825.0,winter,7
W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,2022-12-15,2.7,44106.0,winter,6
W 70 St & Amsterdam Ave,W 76 St & Columbus Ave,2022-05-15,18.8,108477.0,spring,5
W 70 St & Amsterdam Ave,W 76 St & Columbus Ave,2022-06-24,21.9,124257.0,summer,3
W 70 St & Amsterdam Ave,W 84 St & Broadway,2022-10-07,20.3,123619.0,fall,3
W 70 St & Amsterdam Ave,W 84 St & Broadway,2022-10-20,11.1,104413.0,fall,4
W 70 St & Amsterdam Ave,W 84 St & Broadway,2022-10-28,11.3,106226.0,fall,3
W 70 St & Amsterdam Ave,W 84 St & Columbus Ave,2022-02-09,2.8,56007.0,winter,4
W 70 St & Amsterdam Ave,W 84 St & Columbus Ave,2022-03-08,8.7,62178.0,winter,3
W 70 St & Amsterdam Ave,W 84 St & Columbus Ave,2022-08-30,26.8,113460.0,summer,3
W 70 St & Amsterdam Ave,W 84 St & Columbus Ave,2022-08-31,25.6,123277.0,summer,3
W 70 St & Amsterdam Ave,W 87 St & Amsterdam Ave,2022-04-23,13.3,94585.0,winter,5
W 70 St & Amsterdam Ave,W 87 St & Amsterdam Ave,2022-09-25,19.2,86810.0,summer,3
W 70 St & Amsterdam Ave,W 87 St & Amsterdam Ave,2022-10-10,15.8,96125.0,fall,3
W 70 St & Amsterdam Ave,W 87 St & Amsterdam Ave,2022-12-17,5.0,59369.0,winter,5
W 70 St & Amsterdam Ave,W 87 St & West End Ave,2022-06-29,23.9,121539.0,summer,3
W 70 St & Amsterdam Ave,W 87 St & West End Ave,2022-08-25,28.1,120158.0,summer,3
W 70 St & Amsterdam Ave,W 87 St & West End Ave,2022-11-11,16.4,54871.0,fall,3
W 70 St & Amsterdam Ave,W 89 St & Columbus Ave,2022-11-05,19.4,122101.0,fall,4
W 70 St & Amsterdam Ave,W 90 St & Amsterdam Ave,2022-09-17,20.8,130502.0,summer,4
W 70 St & Amsterdam Ave,W 95 St & Broadway,2022-10-25,16.9,98171.0,fall,4
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-01-15,-6.7,22839.0,winter,5
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-01-23,-0.7,32967.0,winter,3
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-02-26,-1.1,41415.0,winter,5
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-03-17,8.2,50004.0,winter,3
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-03-23,7.2,60865.0,winter,5
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-03-26,10.4,62151.0,winter,7
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-04-18,7.9,55811.0,winter,5
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-05-05,17.2,110355.0,spring,3
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-05-09,13.5,93995.0,spring,6
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-05-10,15.4,104600.0,spring,10
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-05-12,17.1,110862.0,spring,4
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-05-22,27.8,103604.0,spring,6
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-06-04,21.9,127507.0,summer,6
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-06-29,23.9,121539.0,summer,7
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-07-09,24.7,123237.0,summer,11
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-07-10,23.4,115594.0,summer,5
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-07-29,28.2,114611.0,summer,7
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-08-08,30.3,104188.0,summer,5
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-08-25,28.1,120158.0,summer,8
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-08-30,26.8,113460.0,summer,10
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-09-06,23.3,40735.0,summer,9
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-09-07,20.8,112912.0,summer,4
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-09-23,15.1,113272.0,summer,8
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-10-13,18.7,73732.0,fall,7
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-10-25,16.9,98171.0,fall,7
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-10-30,12.5,95656.0,fall,8
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-11-10,12.6,109046.0,fall,4
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-11-17,5.7,78388.0,fall,7
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-11-18,4.5,73521.0,fall,7
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-11-24,8.1,37888.0,fall,5
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-12-13,0.3,65507.0,winter,5
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-12-18,3.1,48245.0,winter,8
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-12-27,-0.7,33044.0,winter,6
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-12-28,3.4,44027.0,winter,5
W 70 St & Amsterdam Ave,West End Ave & W 60 St,2022-12-29,6.4,51674.0,winter,5
W 70 St & Amsterdam Ave,West End Ave & W 78 St,2022-06-29,23.9,121539.0,summer,4
W 70 St & Amsterdam Ave,West St & Chambers St,2022-07-04,25.6,94692.0,summer,3
W 74 St & Columbus Ave,1 Ave & E 68 St,2022-01-12,-1.9,40568.0,winter,3
W 74 St & Columbus Ave,1 Ave & E 68 St,2022-01-13,4.0,50572.0,winter,3
W 74 St & Columbus Ave,1 Ave & E 68 St,2022-10-17,16.6,88784.0,fall,3
W 74 St & Columbus Ave,1 Ave & E 68 St,2022-10-18,12.6,101005.0,fall,3
W 74 St & Columbus Ave,1 Ave & E 78 St,2022-01-11,-5.4,26824.0,winter,4
W 74 St & Columbus Ave,2 Ave & E 72 St,2022-08-03,27.6,124946.0,summer,4
W 74 St & Columbus Ave,2 Ave & E 72 St,2022-08-18,24.1,121945.0,summer,3
W 74 St & Columbus Ave,5 Ave & E 72 St,2022-05-13,16.0,95861.0,spring,4
W 74 St & Columbus Ave,5 Ave & E 72 St,2022-05-26,16.4,111106.0,spring,4
W 74 St & Columbus Ave,5 Ave & E 72 St,2022-10-11,17.0,112059.0,fall,3
W 74 St & Columbus Ave,5 Ave & E 93 St,2022-05-14,17.9,79812.0,spring,3
W 74 St & Columbus Ave,7 Ave & Central Park South,2022-05-15,18.8,108477.0,spring,3
W 74 St & Columbus Ave,7 Ave & Central Park South,2022-09-02,21.7,116500.0,summer,3
W 74 St & Columbus Ave,8 Ave & W 24 St,2022-07-06,26.0,112874.0,summer,4
W 74 St & Columbus Ave,8 Ave & W 49 St,2022-07-06,26.0,112874.0,summer,3
W 74 St & Columbus Ave,9 Ave & W 45 St,2022-10-20,11.1,104413.0,fall,5
W 74 St & Columbus Ave,Amsterdam Ave & W 66 St,2022-08-10,27.2,123692.0,summer,3
W 74 St & Columbus Ave,Amsterdam Ave & W 73 St,2022-01-11,-5.4,26824.0,winter,3
W 74 St & Columbus Ave,Amsterdam Ave & W 73 St,2022-03-02,7.7,67108.0,winter,3
W 74 St & Columbus Ave,Amsterdam Ave & W 73 St,2022-03-23,7.2,60865.0,winter,4
W 74 St & Columbus Ave,Amsterdam Ave & W 73 St,2022-04-21,10.6,77520.0,winter,3
W 74 St & Columbus Ave,Amsterdam Ave & W 73 St,2022-04-25,10.4,72682.0,winter,4
W 74 St & Columbus Ave,Amsterdam Ave & W 73 St,2022-08-18,24.1,121945.0,summer,5
W 74 St & Columbus Ave,Amsterdam Ave & W 73 St,2022-08-22,24.5,85908.0,summer,3
W 74 St & Columbus Ave,Amsterdam Ave & W 73 St,2022-09-04,25.3,99471.0,summer,7
W 74 St & Columbus Ave,Amsterdam Ave & W 73 St,2022-09-29,16.6,121411.0,summer,4
W 74 St & Columbus Ave,Amsterdam Ave & W 73 St,2022-10-03,11.5,49566.0,fall,4
W 74 St & Columbus Ave,Amsterdam Ave & W 73 St,2022-11-01,16.9,103775.0,fall,5
W 74 St & Columbus Ave,Amsterdam Ave & W 73 St,2022-11-11,16.4,54871.0,fall,3
W 74 St & Columbus Ave,Amsterdam Ave & W 73 St,2022-12-19,1.7,54328.0,winter,4
W 74 St & Columbus Ave,Amsterdam Ave & W 79 St,2022-03-18,13.9,92837.0,winter,3
W 74 St & Columbus Ave,Amsterdam Ave & W 79 St,2022-09-16,19.6,131682.0,summer,4
W 74 St & Columbus Ave,Amsterdam Ave & W 82 St,2022-07-10,23.4,115594.0,summer,3
W 74 St & Columbus Ave,Amsterdam Ave & W 82 St,2022-07-19,28.2,119752.0,summer,3
W 74 St & Columbus Ave,Amsterdam Ave & W 82 St,2022-09-02,21.7,116500.0,summer,3
W 74 St & Columbus Ave,Amsterdam Ave & W 82 St,2022-09-11,23.2,67771.0,summer,4
W 74 St & Columbus Ave,Amsterdam Ave & W 82 St,2022-09-28,17.2,123677.0,summer,3
W 74 St & Columbus Ave,Broadway & W 41 St,2022-08-12,25.6,122804.0,summer,4
W 74 St & Columbus Ave,Broadway & W 58 St,2022-02-10,6.3,61937.0,winter,3
W 74 St & Columbus Ave,Broadway & W 58 St,2022-07-13,28.9,120853.0,summer,3
W 74 St & Columbus Ave,Broadway & W 58 St,2022-08-12,25.6,122804.0,summer,3
W 74 St & Columbus Ave,Broadway & W 58 St,2022-08-13,23.1,132252.0,summer,3
W 74 St & Columbus Ave,Broadway & W 58 St,2022-08-19,26.3,120752.0,summer,3
W 74 St & Columbus Ave,Broadway & W 58 St,2022-10-26,18.3,112685.0,fall,4
W 74 St & Columbus Ave,Broadway & W 58 St,2022-11-20,2.7,45018.0,fall,3
W 74 St & Columbus Ave,Broadway & W 61 St,2022-03-27,5.9,45625.0,winter,5
W 74 St & Columbus Ave,Broadway & W 61 St,2022-04-17,8.3,54110.0,winter,3
W 74 St & Columbus Ave,Brook Ave & E 148 St,2022-09-25,19.2,86810.0,summer,5
W 74 St & Columbus Ave,Central Park S & 6 Ave,2022-08-03,27.6,124946.0,summer,3
W 74 St & Columbus Ave,Central Park W & W 103 St,2022-07-19,28.2,119752.0,summer,3
W 74 St & Columbus Ave,Central Park W & W 91 St,2022-04-12,13.4,93575.0,winter,4
W 74 St & Columbus Ave,Central Park W & W 91 St,2022-05-04,12.0,79594.0,spring,3
W 74 St & Columbus Ave,Central Park W & W 91 St,2022-06-01,17.8,88070.0,summer,3
W 74 St & Columbus Ave,Central Park W & W 91 St,2022-09-08,21.8,134611.0,summer,3
W 74 St & Columbus Ave,Central Park W & W 91 St,2022-09-24,14.5,113146.0,summer,4
W 74 St & Columbus Ave,Central Park W & W 97 St,2022-05-22,27.8,103604.0,spring,3
W 74 St & Columbus Ave,Central Park W & W 97 St,2022-06-11,21.8,115603.0,summer,5
W 74 St & Columbus Ave,Central Park West & W 68 St,2022-06-25,25.8,118493.0,summer,3
W 74 St & Columbus Ave,Central Park West & W 68 St,2022-06-26,27.0,106089.0,summer,3
W 74 St & Columbus Ave,Central Park West & W 72 St,2022-10-12,17.9,118695.0,fall,4
W 74 St & Columbus Ave,Central Park West & W 76 St,2022-04-16,15.7,82188.0,winter,3
W 74 St & Columbus Ave,Central Park West & W 76 St,2022-05-30,23.3,100732.0,spring,4
W 74 St & Columbus Ave,Central Park West & W 76 St,2022-06-15,23.3,127915.0,summer,5
W 74 St & Columbus Ave,Central Park West & W 85 St,2022-05-08,10.4,62745.0,spring,3
W 74 St & Columbus Ave,Central Park West & W 85 St,2022-05-10,15.4,104600.0,spring,4
W 74 St & Columbus Ave,Central Park West & W 85 St,2022-05-30,23.3,100732.0,spring,3
W 74 St & Columbus Ave,Columbus Ave & W 72 St,2022-03-24,5.7,45793.0,winter,3
W 74 St & Columbus Ave,Columbus Ave & W 72 St,2022-04-26,11.5,74947.0,winter,3
W 74 St & Columbus Ave,Columbus Ave & W 72 St,2022-06-10,21.8,122508.0,summer,3
W 74 St & Columbus Ave,Columbus Ave & W 72 St,2022-08-14,24.0,111858.0,summer,3
W 74 St & Columbus Ave,Columbus Ave & W 72 St,2022-08-15,24.3,111846.0,summer,5
W 74 St & Columbus Ave,Columbus Ave & W 72 St,2022-09-08,21.8,134611.0,summer,3
W 74 St & Columbus Ave,Columbus Ave & W 72 St,2022-09-13,24.7,122436.0,summer,7
W 74 St & Columbus Ave,Columbus Ave & W 72 St,2022-09-17,20.8,130502.0,summer,6
W 74 St & Columbus Ave,Columbus Ave & W 95 St,2022-07-01,28.1,103432.0,summer,3
W 74 St & Columbus Ave,E 53 St & Lexington Ave,2022-09-12,22.4,115155.0,summer,3
W 74 St & Columbus Ave,E 58 St & 3 Ave,2022-06-01,17.8,88070.0,summer,3
W 74 St & Columbus Ave,E 58 St & 3 Ave,2022-07-16,24.3,111650.0,summer,3
W 74 St & Columbus Ave,E 72 St & Park Ave,2022-06-05,20.0,115902.0,summer,3
W 74 St & Columbus Ave,E 72 St & York Ave,2022-06-29,23.9,121539.0,summer,4
W 74 St & Columbus Ave,E 76 St & Park Ave,2022-09-15,21.8,132381.0,summer,3
W 74 St & Columbus Ave,Grand Army Plaza & Central Park S,2022-03-03,5.6,55408.0,winter,3
W 74 St & Columbus Ave,Grand Army Plaza & Central Park S,2022-03-25,9.6,74873.0,winter,3
W 74 St & Columbus Ave,Grand Army Plaza & Central Park S,2022-09-01,25.9,121537.0,summer,3
W 74 St & Columbus Ave,Grand Army Plaza & Central Park S,2022-11-30,8.4,54667.0,fall,3
W 74 St & Columbus Ave,Montgomery St & Franklin Ave,2022-05-29,20.7,101235.0,spring,3
W 74 St & Columbus Ave,Riverside Dr & W 72 St,2022-07-11,24.0,111362.0,summer,3
W 74 St & Columbus Ave,W 100 St & Broadway,2022-11-16,7.3,76960.0,fall,3
W 74 St & Columbus Ave,W 100 St & Manhattan Ave,2022-05-14,17.9,79812.0,spring,3
W 74 St & Columbus Ave,W 100 St & Manhattan Ave,2022-08-06,29.6,123062.0,summer,3
W 74 St & Columbus Ave,W 106 St & Amsterdam Ave,2022-09-27,19.7,116586.0,summer,4
W 74 St & Columbus Ave,W 106 St & Central Park West,2022-05-15,18.8,108477.0,spring,3
W 74 St & Columbus Ave,W 116 St & Amsterdam Ave,2022-10-10,15.8,96125.0,fall,3
W 74 St & Columbus Ave,W 116 St & Broadway,2022-04-01,13.1,68479.0,winter,3
W 74 St & Columbus Ave,W 20 St & 7 Ave,2022-11-25,10.0,43128.0,fall,3
W 74 St & Columbus Ave,W 29 St & 9 Ave,2022-10-12,17.9,118695.0,fall,4
W 74 St & Columbus Ave,W 36 St & 9 Ave,2022-10-22,14.4,111348.0,fall,3
W 74 St & Columbus Ave,W 46 St & 11 Ave,2022-10-11,17.0,112059.0,fall,4
W 74 St & Columbus Ave,W 50 St & 9 Ave,2022-06-14,23.9,123640.0,summer,3
W 74 St & Columbus Ave,W 50 St & 9 Ave,2022-07-07,24.2,114752.0,summer,3
W 74 St & Columbus Ave,W 50 St & 9 Ave,2022-09-05,25.8,93932.0,summer,3
W 74 St & Columbus Ave,W 51 St & 6 Ave,2022-12-02,3.4,74951.0,winter,3
W 74 St & Columbus Ave,W 54 St & 11 Ave,2022-10-29,10.8,105008.0,fall,3
W 74 St & Columbus Ave,W 54 St & 9 Ave,2022-08-21,25.3,110432.0,summer,3
W 74 St & Columbus Ave,W 63 St & Broadway,2022-01-11,-5.4,26824.0,winter,3
W 74 St & Columbus Ave,W 63 St & Broadway,2022-03-10,4.0,66071.0,winter,4
W 74 St & Columbus Ave,W 63 St & Broadway,2022-03-27,5.9,45625.0,winter,3
W 74 St & Columbus Ave,W 63 St & Broadway,2022-04-22,14.6,97494.0,winter,5
W 74 St & Columbus Ave,W 63 St & Broadway,2022-05-24,17.4,104949.0,spring,4
W 74 St & Columbus Ave,W 63 St & Broadway,2022-08-18,24.1,121945.0,summer,7
W 74 St & Columbus Ave,W 63 St & Broadway,2022-09-01,25.9,121537.0,summer,4
W 74 St & Columbus Ave,W 63 St & Broadway,2022-10-11,17.0,112059.0,fall,3
W 74 St & Columbus Ave,W 67 St & Broadway,2022-06-03,19.5,120876.0,summer,3
W 74 St & Columbus Ave,W 67 St & Broadway,2022-08-20,27.9,128688.0,summer,3
W 74 St & Columbus Ave,W 70 St & Amsterdam Ave,2022-08-07,29.6,95005.0,summer,3
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-01-19,3.2,54011.0,winter,3
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-02-18,9.9,47038.0,winter,3
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-02-27,2.4,42805.0,winter,4
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-05-07,10.0,20557.0,spring,3
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-05-22,27.8,103604.0,spring,4
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-05-29,20.7,101235.0,spring,9
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-05-31,28.3,100360.0,spring,4
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-06-29,23.9,121539.0,summer,8
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-07-08,23.5,98312.0,summer,3
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-07-12,25.8,111767.0,summer,4
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-08-07,29.6,95005.0,summer,3
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-08-18,24.1,121945.0,summer,9
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-09-18,23.4,116749.0,summer,3
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-11-13,12.9,69264.0,fall,3
W 74 St & Columbus Ave,W 74 St & Columbus Ave,2022-12-19,1.7,54328.0,winter,3
